id,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7
0,0.24877012981134947,0.7505931952430565,5.367988680836051e-06,0.0,0.0004353734499343484,5.264800685397696e-06,0.00019066870629370629
1,0.08816765413799567,0.9061475812337363,5.367988680836051e-06,0.0,0.005483463132608157,5.264800685397696e-06,0.00019066870629370629
2,0.6475795858553208,0.3524204141446788,0.0,0.0,0.0,0.0,0.0
3,0.21471918455573463,0.7497519415981657,0.0036064104539634146,2.651113467656416e-05,0.018368442152318268,0.013512068131456077,1.5441973685568405e-05
4,0.2809017904002691,0.69005578411334,5.681818181818182e-05,0.0,1.3714733542319749e-05,0.0,0.028971892571030496
5,0.1487759314454148,0.8396351524278072,4.275331338178708e-06,0.0,0.011583215684993809,1.4251104460595696e-06,0.0
6,0.11319699744699746,0.8853030025530028,0.0,0.0,0.0015000000000000002,0.0,0.0
7,0.48611802228719464,0.505349149429977,0.0,0.0,0.005272727272727273,0.0,0.0032601010101010104
8,0.6996198888396634,0.30035479730760656,0.0,0.0,0.0,0.0,2.5313852729756513e-05
9,0.10757322727620831,0.8911671119274936,3.6553650250458764e-05,0.0,0.0010232006695453568,1.638986013986014e-06,0.00019826749048823517
10,0.6727766106383933,0.3266800393173723,0.00023665585373046298,0.0,0.00016293128870539664,0.00013786493659687408,5.897965202005308e-06
11,0.0680426310114703,0.6609333309508522,0.24393158884376992,2.651113467656416e-05,0.007659129938817555,0.018480093839073317,0.0009267142813399015
12,0.0,0.0005551586765275124,0.6337603372261625,0.08347295676424242,0.0,0.28221154733306775,0.0
13,0.24387101093351085,0.6789062118437117,0.004611111111111111,0.0,0.059224761349761346,0.013386904761904761,0.0
14,0.8109512672017759,0.09754716669510552,1.2912988311924481e-05,0.0,5.699943033719629e-05,1.638986013986014e-06,0.0914300146984557
15,0.2525083943833943,0.7449916056166056,0.0025,0.0,0.0,0.0,0.0
16,0.2813469824430667,0.7166101203574234,0.0005852409307858511,0.0,0.0004572601236738324,0.0002512255966428689,0.0007491705484074791
17,0.020267040149393095,0.9361545896913541,0.006866588476882595,0.0,0.01803558696205755,0.01832325354384178,0.0003529411764705882
18,0.09226948499850222,0.900418540211582,0.002214285714285714,0.0,0.004097689075630252,0.001,0.0
19,0.4484050993616613,0.5327159400292344,1.2912988311924481e-05,0.0,5.699943033719629e-05,1.638986013986014e-06,0.018807409204441197
20,0.9256294082774975,0.07183874458874456,0.0,0.0,0.0,0.0,0.0025318471337579616
21,0.0,0.02830838396516715,0.8066175557429408,0.005117135945261777,0.0,0.15995692434663059,0.0
22,0.5448435525747454,0.4501307412235615,0.005,0.0,0.0,0.0,2.5706201693043795e-05
23,0.5953912706159946,0.008297840818484156,1.2912988311924481e-05,0.0,5.699943033719629e-05,1.638986013986014e-06,0.396239337160858
24,0.5560590232339547,0.40671216335990246,0.002034325766700393,2.651113467656416e-05,0.02811067145900672,0.0037764515859153164,0.0032808534598439947
25,0.02166944770111962,0.04879630573346404,0.8061870379369154,0.06465468056914371,0.0007125582119055938,0.057970425838968186,9.544008483563097e-06
26,0.007580154712803478,0.6592974123209981,0.09985219225365989,9.139663085977027e-05,0.20185679625364358,0.03131250381955153,9.544008483563097e-06
27,0.11265104090152103,0.8871809374428906,0.0,0.0,0.00014635459493610007,0.0,2.1667060652043573e-05
28,0.20602093613458863,0.7186389872630357,1.8280933579075067e-05,0.0,0.07532037055835054,1.4251104460595696e-06,0.0
29,0.11716639925772754,0.6922642668687834,0.015730848958360463,0.0,0.16128002676577197,0.013541483533733694,1.6974615622918024e-05
30,0.02535174281906809,0.6765904523017074,0.27134388482843713,0.0,0.009925124305092181,0.0167356536860046,5.314205969019429e-05
31,0.2677405264219137,0.7169430656233786,0.000971374391128107,9.139663085977027e-05,0.012889961411126628,0.0012855302859721847,7.814523562137559e-05
32,0.14659947440388035,0.8527960896928876,5.367988680836051e-06,0.0,0.00040533511179741876,3.0640964600455834e-06,0.00019066870629370629
33,0.5566785149884723,0.0037577407644672216,0.0,0.0,0.0,0.0,0.43956374424706046
34,0.3859123409926121,0.6083290839301906,4.275331338178708e-06,0.0,0.005752874635413113,1.4251104460595696e-06,0.0
35,0.2955953907203907,0.6965149988899983,0.0,0.0,0.0,0.0,0.007889610389610389
36,0.3414668032359641,0.655896521818442,5.367988680836051e-06,0.0,0.0024353734499343483,5.264800685397696e-06,0.00019066870629370629
37,0.0,0.00791562062472843,0.6729871516631885,0.12285402624229393,0.0,0.19624320146978938,0.0
38,0.9378083430645319,0.04775838537120037,0.0004865525906160474,0.0,0.00047478589424029957,0.0004104795586538753,0.01306145352075756
39,0.05724275000248889,0.942008812675072,5.367988680836051e-06,0.0,0.0005448188666307635,5.264800685397696e-06,0.00019298566644199172
40,0.11350175913088617,0.8864555312268371,0.0,0.0,3.690917823968498e-05,0.0,5.800464037122969e-06
41,0.7326508885379854,0.2673491114620147,0.0,0.0,0.0,0.0,0.0
42,0.6667510398098635,0.31474896019013665,0.0,0.0,0.0,0.0,0.018500000000000003
43,0.061643997404318994,0.9382040800653039,0.0,0.0,0.00014635459493610007,0.0,5.567935440873226e-06
44,0.07326442443235875,0.8664164207313224,0.0,0.0,0.06031915483631851,0.0,0.0
45,0.75762818342788,0.24123545179675626,0.0,0.0,0.0,0.0,0.0011363647753639269
46,0.0,0.008476848103960495,0.5347157414897079,0.011196820075939704,0.0,0.44561059033039185,0.0
47,0.7453488836476599,0.25465111635234,0.0,0.0,0.0,0.0,0.0
